15.604,18.744,16.524,13.148,14.600,16.624,19.552,14.388,15.380,15.936,14.372,14.936,18.084,21.228,20.780,13.820,18.960,11.356,13.136,14.832,16.732,13.148,14.496,15.844,16.524,20.892,19.096,15.168,17.396,14.836,17.736,12.468,15.852,14.160,13.728,14.724,20.672,18.184,14.936,17.968,13.932,16.496,19.432,15.064,14.964,14.280,14.168,12.496,16.408,14.728,18.408,15.612,15.832,15.052,19.100,18.872,12.148,13.044,15.608,13.032,16.504,14.600,20.084,17.508,17.644,16.972,19.656,14.616,14.172,20.216,17.076,15.156,16.048,14.376,15.936,18.428,18.320,15.612,14.160,15.724,18.772,14.724,14.816,19.748,17.520,16.840,16.616,13.816,15.272,17.192,20.684,14.504,19.300,16.736,15.724,15.392,14.060,12.476,16.516,14.276,14.616,13.256,14.380,17.172,20.536,14.712,16.632,16.640,12.932,14.728,16.848,14.276,20.652,20.092,14.724,21.452,21.016,17.296,14.708,13.924,13.596,14.492,20.544,20.444,13.372,14.172,18.420,18.328,21.432,13.816,16.832,17.616,17.524,14.836,12.160,19.884,14.836,13.268,19.980,18.408,18.312,19.884,13.712,16.088,15.404,19.084,18.184,18.300,16.164,13.832,16.528,20.568,14.956,16.848,16.292,21.652,16.272,17.844,12.132,20.328,15.184,20.328,14.612,13.376,14.828,15.376,13.256,17.068,14.824,18.764,11.584,14.716,14.052,14.840,15.392,15.164,18.976,17.524,13.376,15.620,13.592,14.040,19.656,14.052,19.528,18.296,20.308,13.364,13.032,20.104,13.272,14.840,20.676,13.920,17.064,20.312,13.816,17.636,17.420,16.840,20.108,20.780,15.400,13.480,20.416,15.388,16.620,16.180,20.012,14.284,18.312,13.608,18.976,17.852,17.284,21.460,13.932,16.080,17.856,14.944,13.820,20.428,20.200,13.808,17.980,17.416,19.548,20.440,13.360,21.648,17.504,13.928,16.652,14.384,19.552,13.500,15.172,19.200,15.040,21.320,15.176,21.904,16.856,17.296,19.424,13.596,17.172,13.260,19.532,17.520,
14.164,13.612,13.364,14.932,17.060,20.560,15.628,17.300,17.200,18.208,17.392,19.748,18.984,13.712,17.744,15.064,17.180,18.624,18.640,17.308,16.636,19.660,17.412,16.396,21.772,16.736,14.284,19.548,19.096,18.536,17.520,17.740,15.164,17.852,17.296,19.096,19.228,14.932,12.804,18.520,18.996,18.764,17.984,18.428,17.300,17.516,16.168,16.056,18.544,17.188,14.376,19.196,17.280,15.496,17.636,16.956,17.524,16.304,19.548,13.812,17.288,16.852,17.304,17.208,17.964,18.776,17.508,15.156,14.928,15.624,17.752,20.772,15.292,15.272,16.836,17.772,14.056,15.840,16.508,18.868,20.204,14.824,16.520,17.972,19.656,18.200,17.396,16.948,15.160,19.308,18.188,17.296,16.296,19.440,18.304,18.636,16.848,15.276,16.400,17.984,17.304,12.140,18.300,16.612,14.372,18.420,18.652,17.756,17.176,19.416,17.168,14.616,16.180,17.192,18.764,15.616,16.416,17.528,15.380,17.532,16.632,17.196,14.380,17.180,16.392,16.400,17.868,16.748,18.872,18.988,17.404,19.184,17.644,17.076,15.184,18.540,18.204,17.620,16.292,17.400,16.860,16.616,18.220,18.084,20.892,12.588,19.072,17.416,15.056,17.428,17.968,16.632,16.052,18.188,19.532,16.184,17.644,18.984,18.528,15.492,16.384,15.740,17.196,17.532,20.108,18.848,18.524,17.848,16.524,12.476,17.872,16.856,18.180,18.176,18.548,16.952,18.748,18.996,19.528,18.520,16.960,14.504,17.412,16.296,17.968,16.616,17.616,16.956,15.156,15.392,16.080,16.960,16.396,19.524,13.928,17.528,15.048,16.408,15.504,15.272,21.096,17.408,21.784,14.052,15.512,14.832,16.048,14.736,16.632,18.428,16.068,15.728,15.492,18.740,19.420,17.416,17.076,15.384,16.616,17.864,15.152,18.180,19.204,18.888,16.856,18.328,18.976,16.720,15.276,14.168,15.516,16.632,14.496,18.084,16.956,17.740,15.940,19.204,19.760,18.548,17.524,13.140,18.180,16.968,18.204,15.640,16.632,15.744,21.096,15.608,
14.160,15.276,16.392,18.740,15.376,18.640,18.980,15.176,18.416,17.072,17.400,17.848,14.716,17.872,14.612,16.080,17.092,18.640,17.760,18.624,16.840,16.856,16.740,18.084,19.532,19.652,19.968,17.284,12.704,15.724,18.208,18.076,18.976,16.072,18.288,18.748,19.520,16.408,20.012,16.632,18.884,18.324,13.480,18.072,18.288,15.604,17.528,18.072,15.616,13.380,17.968,18.628,18.408,17.068,19.744,18.424,17.424,19.212,18.524,16.504,20.416,15.948,16.296,15.400,18.200,16.628,18.540,16.392,19.072,17.632,17.968,19.100,13.932,16.636,16.172,17.848,18.408,15.060,15.840,20.564,17.640,16.628,18.072,16.392,13.724,16.516,17.196,18.312,20.544,18.648,13.472,19.184,17.520,16.408,15.720,16.860,14.724,15.492,16.164,18.408,17.308,15.972,18.196,18.540,16.408,15.828,17.396,17.400,17.976,14.948,17.536,17.756,14.948,15.948,18.400,20.304,19.432,16.632,20.560,17.176,13.808,16.176,17.964,17.280,16.860,20.004,17.972,17.528,19.228,20.460,18.736,17.844,15.184,20.464,15.852,14.500,12.248,16.744,19.420,19.196,18.180,17.972,20.904,16.964,14.160,11.804,18.860,14.492,18.416,16.860,18.648,19.200,16.396,18.520,16.060,18.752,12.812,18.192,18.208,13.152,16.748,17.736,18.184,20.752,18.208,18.316,19.000,16.076,19.528,14.256,14.940,18.184,18.768,19.100,18.536,18.420,13.368,18.084,18.848,20.644,18.428,19.896,16.980,16.392,18.648,13.028,18.188,19.212,17.528,18.096,18.088,18.184,18.744,17.728,17.968,18.328,19.992,15.176,18.652,20.104,15.716,17.736,21.320,18.992,19.204,19.996,19.656,19.988,15.828,17.508,18.416,17.952,18.656,15.520,19.092,19.188,15.272,18.628,19.996,15.172,18.536,16.068,15.832,15.168,20.996,17.624,16.284,16.508,17.072,18.976,14.740,19.436,15.736,17.628,17.964,18.752,16.292,19.544,17.748,15.392,19.312,14.704,19.756,19.532,20.548,19.552,15.836,17.964,17.308,15.832,
16.612,19.544,16.628,12.164,18.532,18.744,18.860,19.424,16.072,19.328,18.756,16.736,15.376,16.836,15.268,20.308,16.968,15.620,12.696,16.736,18.100,13.820,18.512,14.724,19.184,17.976,17.180,16.188,20.232,21.336,20.552,15.376,16.392,15.844,16.416,20.104,19.444,17.536,17.848,15.376,19.972,19.536,19.100,19.200,19.212,12.920,19.648,18.176,13.600,19.868,19.776,12.264,17.752,17.412,18.084,18.528,18.528,18.744,16.288,17.076,19.676,17.280,18.520,13.704,16.288,17.184,18.540,19.668,15.388,18.772,17.732,16.164,17.396,14.384,17.416,13.044,16.512,17.420,17.964,16.384,16.836,19.540,18.412,14.832,16.072,16.308,18.408,12.688,12.816,20.192,15.184,17.756,18.200,17.756,17.076,16.512,13.252,15.616,18.096,18.652,14.828,16.308,16.848,18.764,19.420,19.856,18.536,21.116,19.552,17.408,18.308,16.724,18.068,16.508,15.944,20.564,18.444,13.824,21.012,17.624,16.168,14.380,17.840,19.324,15.528,17.316,18.640,19.652,17.756,16.732,18.968,20.428,19.784,17.528,17.192,17.308,19.316,14.828,18.520,12.472,19.864,15.840,16.404,18.088,16.288,14.380,16.952,18.308,15.608,18.644,20.896,16.960,19.316,20.756,19.308,15.840,14.056,16.068,18.668,12.148,18.996,16.508,16.384,17.400,16.732,16.752,15.516,18.088,18.648,15.276,14.944,18.072,14.600,18.520,17.984,18.636,20.224,18.664,18.520,16.164,19.884,14.288,14.832,15.396,17.856,17.288,17.976,19.200,16.400,19.408,16.524,13.152,16.300,15.072,18.528,17.424,18.864,15.384,15.832,19.200,15.520,18.980,19.884,19.536,19.532,17.628,19.088,16.848,17.408,17.636,20.768,17.648,15.600,17.728,18.400,17.512,17.084,18.888,20.224,17.408,18.528,14.596,17.060,19.636,18.432,19.104,20.776,18.528,18.972,12.144,17.512,17.208,15.280,18.756,18.528,16.288,15.952,18.300,17.176,15.056,19.648,16.408,20.444,18.648,13.924,18.860,14.716,19.636,18.656,16.640,
12.928,17.072,15.052,15.496,16.732,14.608,18.316,16.736,16.524,20.888,18.076,16.396,13.712,16.180,19.648,15.728,18.424,13.044,14.936,17.624,15.836,15.628,16.516,19.660,12.808,19.412,16.620,19.760,16.512,15.964,18.872,20.780,18.768,15.272,17.844,19.424,17.524,17.080,15.956,18.200,17.196,20.424,15.268,16.948,18.072,19.652,19.768,20.100,13.372,20.204,17.072,15.384,17.508,19.088,16.748,17.992,18.972,15.512,16.504,19.312,16.384,12.600,14.612,17.080,17.192,16.400,19.212,16.832,19.520,16.960,19.100,15.952,19.232,16.404,18.064,15.376,19.864,17.520,18.984,19.320,21.012,16.056,17.396,15.836,15.956,12.360,17.192,15.172,16.408,18.540,16.172,18.960,19.192,15.952,19.780,18.428,13.940,15.164,20.088,18.068,15.940,17.432,17.528,16.736,17.184,19.444,16.720,19.644,18.868,13.940,20.212,16.756,17.644,16.188,18.748,17.068,19.076,14.836,17.744,17.968,18.076,17.956,20.092,14.264,17.060,18.064,16.628,17.756,20.668,17.412,16.980,13.716,19.644,14.148,20.216,13.936,16.080,16.184,17.644,16.300,19.412,15.156,16.964,15.384,17.188,17.860,16.272,18.864,19.184,18.516,15.620,15.164,18.092,13.500,19.432,19.776,16.852,19.416,15.608,17.980,15.512,18.432,18.312,21.004,18.756,16.052,16.296,19.652,15.840,16.068,16.404,16.404,17.616,17.408,16.056,17.064,21.000,18.312,16.284,18.764,19.744,17.852,17.628,18.976,18.984,16.512,20.004,19.548,19.332,18.528,20.084,17.060,20.004,19.664,19.880,19.772,15.396,18.764,18.852,18.972,20.764,17.072,18.556,18.320,17.196,18.760,16.500,15.044,14.384,17.288,16.296,18.768,17.624,17.640,18.092,17.404,16.944,14.712,15.840,17.536,14.712,15.624,16.520,15.168,16.844,15.936,19.532,15.836,16.064,15.952,19.768,17.628,19.304,15.040,15.056,20.436,15.296,15.732,18.764,17.860,18.848,17.980,16.856,15.856,17.856,20.104,17.628,17.400,16.944,20.980,
15.744,17.972,15.964,16.736,14.832,15.276,19.416,15.280,18.540,16.516,16.844,16.060,17.284,15.384,15.860,19.792,20.220,17.860,18.976,18.064,17.516,19.316,14.632,15.848,16.860,19.192,17.960,16.836,17.420,18.536,15.836,15.508,16.296,15.832,15.944,14.148,15.412,16.844,14.832,16.968,16.736,19.656,17.852,20.876,20.644,19.524,16.516,19.324,13.604,16.628,18.516,12.476,19.412,16.744,15.964,15.624,19.204,19.640,17.512,17.056,12.144,16.072,16.956,15.280,17.632,15.728,18.868,19.748,18.412,19.412,15.160,17.756,12.384,13.820,15.060,19.756,17.064,20.644,15.940,17.652,15.392,18.192,16.384,19.300,17.512,18.628,11.804,19.316,18.320,17.192,16.404,19.316,16.160,16.944,16.524,18.888,13.728,11.364,16.512,14.708,17.400,19.756,18.528,20.668,19.116,15.060,18.868,16.512,15.160,18.736,17.076,18.996,17.196,16.952,17.856,19.988,15.612,18.736,16.400,17.976,15.628,16.624,14.724,18.876,18.740,19.300,18.968,18.976,20.884,19.200,18.080,16.392,13.708,15.712,17.168,16.388,18.512,20.100,16.400,16.076,15.968,15.848,13.036,16.168,17.408,13.920,19.200,16.184,19.208,18.088,13.164,17.632,17.288,15.608,17.616,17.308,16.964,18.524,15.404,15.164,18.300,16.948,19.976,16.628,19.664,20.896,16.744,19.432,17.640,17.516,18.188,18.308,18.308,19.664,18.528,19.552,18.200,19.872,15.840,18.300,16.632,15.048,15.504,19.904,17.068,15.824,18.180,18.064,15.736,17.984,17.196,15.840,15.276,12.132,17.392,19.300,18.308,19.340,17.640,12.140,18.884,13.376,19.532,18.624,17.952,14.944,13.940,17.196,18.784,18.428,19.436,19.408,17.284,16.064,16.520,15.724,19.100,15.508,15.388,14.484,17.404,18.860,14.824,18.208,20.320,18.192,18.412,17.416,15.500,16.164,16.508,15.172,15.952,18.320,19.676,17.424,17.972,17.316,18.628,18.544,19.548,19.208,14.612,15.180,15.832,15.160,18.188,19.644,18.636,17.756,
14.268,14.500,14.940,17.172,19.776,16.176,18.544,13.380,18.424,20.548,16.272,16.388,18.756,18.532,18.444,13.052,19.668,19.776,14.932,18.512,16.948,20.192,20.084,15.840,17.520,14.720,15.844,14.600,17.080,12.928,20.648,14.144,15.720,17.864,16.064,16.744,16.416,12.356,14.156,18.292,18.772,15.068,18.320,20.776,18.648,17.060,16.392,18.872,15.052,12.812,17.980,12.596,18.988,17.848,18.188,13.592,15.712,21.108,18.872,17.072,13.600,14.292,19.632,17.848,15.052,12.808,17.760,18.084,18.648,16.076,16.520,18.736,14.372,18.516,19.084,20.212,12.592,15.748,15.856,19.548,19.880,19.204,18.512,17.732,18.308,11.924,16.072,14.840,14.848,17.844,13.704,19.752,20.640,18.208,17.528,19.552,15.520,13.252,16.840,19.644,15.832,17.520,18.316,17.076,14.404,13.148,21.124,19.548,21.204,18.520,14.480,14.500,18.644,12.264,16.740,18.872,18.532,18.080,16.284,13.024,19.752,18.744,19.444,12.596,13.160,18.556,18.768,14.840,19.980,14.936,17.628,17.392,16.848,18.884,16.848,18.532,12.360,17.292,14.936,16.276,17.520,20.432,15.520,15.844,16.080,15.396,15.048,17.508,17.288,15.608,17.872,19.436,19.900,17.868,15.388,20.536,17.400,19.088,14.508,17.748,19.548,12.260,16.396,17.516,18.184,14.156,19.748,18.864,19.652,15.512,13.268,19.768,17.624,13.140,16.276,17.196,15.060,18.748,19.660,16.752,19.216,13.496,21.548,13.024,18.408,19.428,18.760,19.664,18.648,18.540,15.496,19.992,19.300,20.752,17.752,14.376,18.768,17.648,14.952,20.436,18.176,19.744,15.164,19.104,19.100,17.420,17.524,14.604,15.272,14.816,18.184,18.304,16.412,12.472,18.876,17.292,20.776,19.312,20.776,12.472,16.732,15.488,16.852,18.884,16.732,16.184,15.624,16.968,17.512,18.744,19.872,16.304,15.288,18.304,19.876,19.764,15.720,15.940,18.080,19.304,20.880,20.880,15.288,16.856,11.588,12.160,16.056,19.976,18.852,14.264,
13.496,13.824,13.716,16.068,13.696,18.188,18.524,19.088,16.520,18.668,17.984,19.436,19.868,17.628,17.744,16.392,19.440,15.404,18.880,18.428,18.852,17.168,16.852,16.072,15.844,19.424,15.512,14.172,15.272,18.288,18.180,18.084,14.944,17.868,20.004,15.956,18.288,17.960,19.200,14.828,16.972,14.844,19.768,16.188,16.388,19.300,15.272,13.728,18.540,17.300,13.936,15.276,16.832,19.308,17.648,14.384,17.968,18.764,18.408,18.872,19.748,17.736,16.608,19.776,14.492,16.416,14.944,15.624,19.996,16.616,17.504,16.724,16.292,14.712,15.976,15.624,14.604,18.184,18.752,16.860,18.424,19.988,17.872,16.740,15.288,16.832,19.308,13.608,16.636,17.540,15.496,17.176,17.976,20.312,18.400,17.840,15.712,16.976,18.316,13.716,18.980,18.080,19.308,18.192,17.192,15.968,18.084,19.340,17.084,15.836,16.724,12.576,17.848,17.308,15.272,14.504,16.516,19.568,16.392,16.400,19.192,16.644,17.420,17.200,13.944,17.084,17.956,20.204,18.628,18.852,18.896,16.516,18.312,17.636,16.728,18.964,16.404,18.308,19.768,17.528,17.756,18.980,18.512,15.940,18.872,19.544,18.312,19.100,18.196,18.528,17.736,19.856,16.844,15.844,18.092,15.964,17.536,16.176,17.188,12.020,14.380,17.960,14.724,18.080,18.304,16.296,15.612,15.948,19.524,15.720,17.976,14.720,17.980,18.544,19.992,16.836,18.964,13.360,19.308,19.544,17.184,16.280,18.868,15.388,17.516,19.636,15.840,17.976,18.200,19.788,18.992,15.832,19.424,17.412,18.752,16.080,16.512,15.304,16.748,18.192,18.960,16.832,16.292,14.948,19.648,17.188,15.516,16.732,14.148,17.056,16.392,16.176,16.632,17.632,16.400,16.980,18.180,16.508,15.504,13.600,18.544,14.948,20.220,18.304,15.608,17.280,18.640,15.048,15.292,16.624,15.172,14.596,13.036,16.612,18.180,17.868,15.732,16.624,16.740,17.740,19.972,17.288,15.852,14.492,14.948,15.272,15.936,19.412,16.396,19.204,
19.760,18.532,19.088,16.840,14.040,16.168,15.168,14.620,17.756,19.312,17.636,19.196,16.500,19.424,13.816,15.948,15.728,16.860,16.056,14.704,18.740,15.716,18.976,16.504,15.852,16.296,12.260,16.848,15.160,16.280,17.508,18.100,19.200,17.856,18.640,19.212,13.724,17.404,13.480,14.492,16.392,18.880,18.636,15.740,16.624,19.216,20.192,16.052,15.268,17.520,18.196,14.620,16.628,14.712,18.876,18.520,20.760,18.080,20.436,18.984,17.184,21.676,16.728,17.172,18.180,14.952,17.864,18.320,15.612,18.080,17.756,17.180,20.988,16.620,17.860,17.528,12.596,16.068,14.828,14.704,15.832,19.204,18.648,19.776,14.600,19.192,17.180,17.732,16.280,15.516,18.872,14.964,17.640,19.660,17.192,18.520,18.964,18.100,12.024,17.972,16.084,15.164,15.944,16.064,17.616,16.512,16.072,18.880,15.732,14.168,13.932,16.288,18.188,17.300,17.308,15.724,16.860,19.988,19.324,15.500,18.636,16.164,13.268,14.384,15.952,17.864,16.972,17.392,15.940,16.056,17.752,16.748,18.980,16.524,12.152,14.256,17.060,18.740,18.872,17.408,19.892,18.760,16.168,18.180,15.488,16.624,17.636,19.768,15.512,16.960,18.524,17.960,20.764,15.052,15.508,21.904,17.080,19.540,16.736,16.520,19.548,16.740,17.980,19.092,17.620,17.840,15.944,17.180,16.524,16.644,13.820,16.400,17.736,16.732,18.960,16.720,19.204,17.640,20.020,17.532,17.636,17.956,19.308,16.056,18.188,13.372,18.312,15.296,18.080,18.520,18.848,17.620,18.108,19.668,11.580,15.732,17.736,17.396,19.416,16.284,15.948,18.992,18.636,18.864,16.404,15.944,18.632,15.392,16.852,17.084,17.652,18.436,16.188,18.636,15.720,20.868,18.540,19.208,17.856,12.264,17.964,14.940,16.732,18.064,18.204,17.864,17.292,21.232,16.616,21.996,14.616,16.292,17.412,18.864,16.396,18.412,15.824,18.400,20.664,16.632,13.832,17.532,11.912,16.172,20.096,14.956,15.284,16.740,16.400,17.080,
16.956,18.852,17.532,16.192,17.868,18.204,15.388,17.288,16.732,16.844,16.624,16.056,16.072,14.276,15.836,17.396,18.624,16.508,17.748,16.064,18.304,17.652,15.272,19.200,15.744,17.540,17.516,15.960,17.648,15.852,19.752,16.272,18.188,19.200,18.660,17.860,12.032,15.840,14.928,17.504,16.288,20.668,15.288,20.220,17.860,17.180,16.496,18.516,14.836,16.184,17.424,17.864,18.764,17.844,19.084,17.968,16.404,16.176,19.432,19.668,19.420,13.588,17.284,17.980,17.544,16.980,16.168,18.316,17.084,19.524,16.844,14.032,15.508,16.168,16.412,16.524,19.884,17.848,16.392,18.300,17.868,21.004,17.660,15.628,12.596,16.952,14.268,17.280,12.268,16.064,18.892,17.408,16.184,19.420,15.720,15.636,13.380,15.848,14.616,17.304,15.632,17.068,19.640,17.404,17.532,18.756,19.208,17.644,13.264,14.932,15.828,16.060,15.712,14.616,14.936,17.204,16.416,17.744,18.528,14.260,13.476,16.516,17.192,18.084,17.540,15.496,20.112,18.092,18.296,18.524,18.540,18.876,19.208,17.412,19.668,14.844,17.292,16.720,15.604,12.912,19.100,17.636,16.196,19.440,18.632,14.820,16.732,15.516,16.844,17.868,16.400,18.204,17.968,18.744,21.100,18.636,19.324,13.936,17.196,15.392,16.860,18.864,18.972,17.728,15.388,18.416,16.420,17.068,17.400,17.508,15.824,17.084,16.180,15.964,18.976,16.860,16.504,16.720,18.752,18.644,19.216,15.396,17.648,19.760,18.184,17.512,18.068,16.728,17.424,18.976,17.308,17.308,16.612,17.300,17.516,14.832,17.416,17.980,17.972,19.092,17.848,18.624,15.392,16.964,15.752,16.628,15.624,18.412,19.076,17.952,17.196,17.084,17.860,15.616,18.544,16.048,15.048,12.576,15.056,16.740,15.168,18.880,17.636,16.408,18.292,18.740,17.744,16.952,15.496,12.712,15.284,17.416,15.952,17.960,18.528,15.732,18.760,16.740,16.412,17.740,22.220,19.896,13.480,19.988,17.304,18.980,15.284,14.828,17.516,19.296,
